P Wave Onset Error,S Wave Onset Error,Coda Error,S-P Lag,Distance from Epicenter (km)
-0.309999942779541,-0.13000030517578054,-2.5200004196166983,2.8600000000000003,34.32
-0.26000022888183594,-0.3100003814697274,25.410000762939454,11.549999999999999,138.59999999999997
-3.8499999046325684,-0.16000007629394553,-2.649999809265136,6.359999999999999,76.31999999999998
-0.26999998092651367,-0.21999965667724553,-3.4000000762939457,7.41,88.91999999999999
-7.019999980926514,-0.029999618530272443,-9.329999771118164,18.39,220.67999999999998
-0.23999977111816406,-0.14000011444091776,2.5199994659423837,7.98,95.75999999999999
-7.070000171661377,-0.1300004577636713,-1.109999771118165,18.21,218.51999999999998
-4.279999732971191,-0.17000038146972685,-0.9200003814697268,9.709999999999999,116.51999999999998
-0.21000003814697266,-0.10999980926513686,-2.330000915527343,6.8,81.6
-0.05000019073486328,0.03999999999999915,-1.3199997711181624,12.089999999999998,145.07999999999996
-0.3100004196166992,-0.17999973297119176,-2.6299996948242175,3.91,46.919999999999995
-4.380000114440918,-0.230000190734863,-14.610000762939453,7.7,92.39999999999999
-4.139999866485596,-11.94,27.090000228881834,4.2,50.4
-0.3400001525878906,-0.20999969482421932,-5.310000228881835,3.9499999999999993,47.399999999999984
-0.20000004768371582,-0.0999997711181635,-3.6799997711181653,8.84,106.07999999999998
-3.0799999237060547,-0.019999790191650213,-1.1199991607666,6.53,78.36
-0.4200000762939453,-9.949999237060545,-1.209999771118163,2.0200000000000005,24.240000000000002
-0.15000009536743164,-0.18999988555908232,-1.3499995422363291,11.08,132.95999999999998
-0.23000001907348633,0.020000686645509802,-2.8700008392333984,10.970000000000002,131.64000000000001
-0.5299997329711914,-0.04999984741210994,1.8700006103515605,3.639999999999999,43.67999999999998
-6.090000152587891,-0.08999999999999986,-1.1700003814697268,9.5,113.99999999999999
-2.740000009536743,-0.22999992370605504,-5.6699993133544915,6.34,76.07999999999998
-0.2799999713897705,-0.21000019073486342,-2.000000267028808,3.8699999999999997,46.43999999999999
-7.789999961853027,-0.23000026702880838,-7.390000000000001,11.280000000000001,135.35999999999999
-7.440000057220459,0.010000305175781321,-1.9100002288818345,11.02,132.23999999999998
-5.230000019073486,-0.039999618530274006,-3.490000381469727,8.84,106.07999999999998
-4.289999961853027,0.30000076293945455,-1.9999996948242185,15.39,184.67999999999998
-0.3299999237060547,-0.25999973297119183,-2.010000762939452,3.8499999999999996,46.19999999999999
-0.3600001335144043,-0.1900000762939449,-5.3899991607666,3.8400000000000007,46.080000000000005
-0.34999990463256836,-0.15999954223632784,0.5099998474121108,3.67,44.03999999999999
-4.230000019073486,-1.96,-3.039999999999999,5.77,69.23999999999998
0.11999988555908203,-0.08999977111816371,-7.829999389648437,3.7800000000000002,45.36
-7.720000267028809,-0.13000019073486335,-13.020000686645508,11.14,133.67999999999998
-1.1500000953674316,-0.18000019073486317,-6.089999084472655,4.52,54.23999999999999
-4.380000114440918,-0.1400004577636711,-4.2800002288818355,7.760000000000001,93.12
-1.4600000381469727,-0.1599997329711904,-6.599999923706054,4.830000000000001,57.96000000000001
